date,location,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,daily_vaccinations_raw
2022-10-28,Brazil,0,34780642,0,687527,187385670.0,172340199.0,118811893.0,167.0,326.0
2022-10-29,Brazil,0,34780642,0,687527,,,,142.0,
2022-10-30,Brazil,41585,34822227,553,688080,,,,142.0,
2022-10-31,Brazil,0,34822227,0,688080,187385670.0,172340241.0,118811893.0,141.0,
2022-11-01,Brazil,0,34822227,0,688080,187385670.0,172340530.0,118811893.0,155.0,289.0
2022-11-02,Brazil,0,34822227,0,688080,187385670.0,172340793.0,118811893.0,165.0,263.0
2022-11-03,Brazil,0,34822227,0,688080,,,,998.0,
2022-11-04,Brazil,0,34822227,0,688080,187397453.0,172341149.0,118811893.0,1819.0,
2022-11-05,Brazil,0,34822227,0,688080,,,,1939.0,
2022-11-06,Brazil,26836,34849063,252,688332,,,,2058.0,
2022-11-07,Brazil,0,34849063,0,688332,,,,2178.0,
2022-11-08,Brazil,0,34849063,0,688332,,,,2258.0,
2022-11-09,Brazil,0,34849063,0,688332,187399523.0,172343335.0,118811893.0,2342.0,
2022-11-10,Brazil,0,34849063,0,688332,,,,2028.0,
2022-11-11,Brazil,0,34849063,0,688332,187399523.0,172351070.0,118811893.0,1713.0,
2022-11-12,Brazil,0,34849063,0,688332,,,,1877.0,
2022-11-13,Brazil,59135,34908198,324,688656,,,,2041.0,
2022-11-14,Brazil,0,34908198,0,688656,187399523.0,172357070.0,118811893.0,2205.0,
2022-11-15,Brazil,0,34908198,0,688656,,,,24749.0,
2022-11-16,Brazil,0,34908198,0,688656,187678650.0,172674382.0,118811893.0,47292.0,
2022-11-17,Brazil,0,34908198,0,688656,,,,46912.0,
2022-11-18,Brazil,0,34908198,0,688656,187678650.0,172676791.0,118811893.0,46532.0,
2022-11-19,Brazil,0,34908198,0,688656,187678650.0,172677122.0,118811893.0,46293.0,331.0
2022-11-20,Brazil,91297,34999495,251,688907,187678650.0,172677205.0,118811893.0,46019.0,83.0
2022-11-21,Brazil,0,34999495,0,688907,187678650.0,172682326.0,118811893.0,46465.0,5121.0
2022-11-22,Brazil,0,34999495,0,688907,187678650.0,172682664.0,118811893.0,23848.0,338.0
2022-11-23,Brazil,0,34999495,0,688907,187678650.0,172683198.0,118811893.0,1259.0,534.0
2022-11-24,Brazil,0,34999495,0,688907,187678650.0,172684252.0,118811893.0,1238.0,1054.0
2022-11-25,Brazil,0,34999495,0,688907,187678650.0,172684389.0,118811893.0,1085.0,137.0
2022-11-26,Brazil,0,34999495,0,688907,187678650.0,172684692.0,118811893.0,1081.0,303.0
2022-11-27,Brazil,150008,35149503,535,689442,187678650.0,172684843.0,118811893.0,1091.0,151.0
2022-11-28,Brazil,0,35149503,0,689442,,,,83071.0,
2022-11-29,Brazil,0,35149503,0,689442,187998595.0,173191813.0,119148165.0,165734.0,
2022-11-30,Brazil,0,35149503,0,689442,188048984.0,174139720.0,119795266.0,400697.0,1645274.0
2022-12-01,Brazil,0,35149503,0,689442,188065384.0,174150762.0,119819824.0,407957.0,51875.0
2022-12-02,Brazil,0,35149503,0,689442,,,,410489.0,
2022-12-03,Brazil,0,35149503,0,689442,188075040.0,174161480.0,119835261.0,412997.0,
2022-12-04,Brazil,188043,35337546,632,690074,188077016.0,174163073.0,119838587.0,413960.0,6891.0
2022-12-05,Brazil,0,35337546,0,690074,188083919.0,174169937.0,119849894.0,334811.0,24936.0
2022-12-06,Brazil,0,35337546,0,690074,,,,256934.0,
2022-12-07,Brazil,0,35337546,0,690074,188104952.0,174189194.0,119877431.0,26729.0,
2022-12-08,Brazil,0,35337546,0,690074,,,,21128.0,
2022-12-09,Brazil,0,35337546,0,690074,188112150.0,174195474.0,119889347.0,20386.0,
2022-12-10,Brazil,0,35337546,0,690074,188116781.0,174199933.0,119894453.0,19861.0,14185.0
2022-12-11,Brazil,194170,35531716,603,690677,188118034.0,174201163.0,119896005.0,19453.0,4032.0
2022-12-12,Brazil,0,35531716,0,690677,188125449.0,174209162.0,119909103.0,19943.0,28366.0
2022-12-13,Brazil,0,35531716,0,690677,188132532.0,174215643.0,119920369.0,18643.0,24737.0
2022-12-14,Brazil,0,35531716,0,690677,,,,14138.0,
2022-12-15,Brazil,0,35531716,0,690677,188133937.0,174217198.0,119922031.0,12657.0,
2022-12-16,Brazil,0,35531716,0,690677,188305261.0,174499766.0,121019139.0,231855.0,1547058.0
2022-12-17,Brazil,0,35531716,0,690677,188309744.0,174505214.0,121040358.0,234271.0,31094.0
2022-12-18,Brazil,337810,35869526,1133,691810,188522819.0,174847762.0,122517026.0,522904.0,2024465.0
2022-12-19,Brazil,0,35869526,0,691810,,,,521101.0,
2022-12-20,Brazil,0,35869526,0,691810,188527208.0,174854224.0,122537709.0,519816.0,
2022-12-21,Brazil,0,35869526,0,691810,,,,521499.0,
2022-12-22,Brazil,0,35869526,0,691810,188531378.0,174859213.0,122556750.0,523181.0,
2022-12-23,Brazil,0,35869526,0,691810,188531674.0,174859958.0,,302322.0,1041.0
2022-12-24,Brazil,0,35869526,0,691810,188540709.0,174869845.0,122594536.0,305966.0,56601.0
2022-12-25,Brazil,254811,36124337,933,692743,188543080.0,174872899.0,122604684.0,18977.0,15547.0
2022-12-26,Brazil,0,36124337,0,692743,188543313.0,174873775.0,122606791.0,17186.0,3205.0
2022-12-27,Brazil,0,36124337,0,692743,188549744.0,174881292.0,122616211.0,17668.0,19118.0
2022-12-28,Brazil,0,36124337,0,692743,,,,17151.0,
2022-12-29,Brazil,0,36124337,0,692743,188552661.0,174886102.0,122629436.0,16635.0,
2022-12-30,Brazil,0,36124337,0,692743,188553047.0,174886846.0,,16629.0,1000.0
2022-12-31,Brazil,0,36124337,0,692743,188553932.0,174887915.0,122629436.0,8706.0,1141.0
2023-01-01,Brazil,206944,36331281,1110,693853,188553963.0,174887956.0,,6495.0,72.0
2023-01-02,Brazil,0,36331281,0,693853,,,122629436.0,11832.0,
2023-01-03,Brazil,0,36331281,0,693853,188564151.0,174905276.0,122683198.0,14895.0,
2023-01-04,Brazil,0,36331281,0,693853,188566405.0,174908749.0,122692958.0,15607.0,15449.0
2023-01-05,Brazil,0,36331281,0,693853,,,,143749.0,
2023-01-06,Brazil,0,36331281,0,693853,188808652.0,175264709.0,123914533.0,273243.0,
2023-01-07,Brazil,0,36331281,0,693853,188815642.0,175274334.0,123944826.0,279768.0,46816.0
2023-01-08,Brazil,145933,36477214,926,694779,188819345.0,175279398.0,123962331.0,283507.0,26242.0
2023-01-09,Brazil,0,36477214,0,694779,188819368.0,175279413.0,,277717.0,38.0
2023-01-10,Brazil,0,36477214,0,694779,188819559.0,175279920.0,123962331.0,272022.0,698.0
2023-01-11,Brazil,0,36477214,0,694779,188820856.0,175284167.0,123968124.0,271346.0,10711.0
2023-01-12,Brazil,0,36477214,0,694779,188821214.0,175284836.0,,141856.0,1027.0
2023-01-13,Brazil,0,36477214,0,694779,188821563.0,175285483.0,123968124.0,12351.0,928.0
2023-01-14,Brazil,0,36477214,0,694779,188821768.0,175285875.0,,5749.0,597.0
2023-01-15,Brazil,120721,36597935,457,695236,188821957.0,175286048.0,123968124.0,2052.0,362.0
2023-01-16,Brazil,0,36597935,0,695236,188821982.0,175286061.0,,2052.0,38.0
2023-01-17,Brazil,0,36597935,0,695236,188943731.0,175319080.0,124055944.0,35561.0,235265.0
2023-01-18,Brazil,0,36597935,0,695236,188944039.0,175319625.0,,34153.0,853.0
2023-01-19,Brazil,0,36597935,0,695236,188944306.0,175320288.0,124063030.0,35151.0,8016.0
2023-01-20,Brazil,0,36597935,0,695236,,,,40476.0,
2023-01-21,Brazil,0,36597935,0,695236,188953216.0,175337604.0,124113349.0,45848.0,
2023-01-22,Brazil,114916,36712851,952,696188,188953257.0,175337630.0,,45806.0,67.0
2023-01-23,Brazil,0,36712851,0,696188,,,124113349.0,46290.0,
2023-01-24,Brazil,0,36712851,0,696188,188953386.0,175344352.0,,13170.0,
2023-01-25,Brazil,0,36712851,0,696188,189041040.0,175494157.0,124696295.0,130011.0,818744.0
2023-01-26,Brazil,0,36712851,0,696188,189044894.0,175503128.0,124716004.0,133507.0,32488.0
2023-01-27,Brazil,0,36712851,0,696188,189046880.0,175510418.0,124780055.0,138507.0,73201.0
2023-01-28,Brazil,0,36712851,0,696188,189047042.0,175510648.0,,133106.0,392.0
2023-01-29,Brazil,78416,36791267,554,696742,189047050.0,175510697.0,124780055.0,133105.0,57.0
2023-01-30,Brazil,0,36791267,0,696742,,,,132792.0,
2023-01-31,Brazil,0,36791267,0,696742,189047444.0,175512132.0,124780709.0,132480.0,
2023-02-01,Brazil,0,36791267,0,696742,,,,19100.0,
2023-02-02,Brazil,0,36791267,0,696742,189052588.0,175525337.0,124812593.0,18043.0,
2023-02-03,Brazil,0,36791267,0,696742,189086622.0,175607559.0,125019968.0,53497.0,321380.0
2023-02-04,Brazil,0,36791267,0,696742,189086800.0,175608412.0,125021004.0,53736.0,2067.0
2023-02-05,Brazil,75391,36866658,603,697345,189087256.0,175608808.0,,53850.0,852.0
2023-02-06,Brazil,0,36866658,0,697345,,,125021004.0,58668.0,
2023-02-07,Brazil,0,36866658,0,697345,189096899.0,175625420.0,125065116.0,63486.0,
2023-02-08,Brazil,0,36866658,0,697345,189097459.0,175627190.0,125066069.0,60371.0,3283.0
2023-02-09,Brazil,0,36866658,0,697345,,,,69507.0,
2023-02-10,Brazil,0,36866658,0,697345,,,,36315.0,
2023-02-11,Brazil,0,36866658,0,697345,189146039.0,175693114.0,125219079.0,48738.0,
2023-02-12,Brazil,63681,36930339,317,697662,,,,54451.0,
2023-02-13,Brazil,0,36930339,0,697662,189162407.0,175709963.0,125267744.0,55290.0,
2023-02-14,Brazil,0,36930339,0,697662,189162761.0,175711318.0,125270189.0,50888.0,4154.0
2023-02-15,Brazil,0,36930339,0,697662,189170510.0,175719644.0,125302768.0,57366.0,48626.0
2023-02-16,Brazil,0,36930339,0,697662,189170568.0,175721908.0,125306304.0,45484.0,5858.0
2023-02-17,Brazil,0,36930339,0,697662,189171357.0,175722993.0,125307501.0,33203.0,3071.0
2023-02-18,Brazil,0,36930339,0,697662,,,,20496.0,
2023-02-19,Brazil,57343,36987682,385,698047,189171428.0,175723093.0,,14674.0,
2023-02-20,Brazil,0,36987682,0,698047,189171452.0,175723112.0,125307501.0,8846.0,43.0
2023-02-21,Brazil,0,36987682,0,698047,189314041.0,175827680.0,125604098.0,85751.0,542489.0
2023-02-22,Brazil,0,36987682,0,698047,,,,79121.0,
2023-02-23,Brazil,0,36987682,0,698047,,,,78602.0,
2023-02-24,Brazil,0,36987682,0,698047,189314745.0,175829569.0,125608160.0,78480.0,
2023-02-25,Brazil,0,36987682,0,698047,,,,79269.0,
2023-02-26,Brazil,32849,37020531,881,698928,189315252.0,175832576.0,125615869.0,80059.0,
2023-02-27,Brazil,0,37020531,0,698928,,,,93077.0,
2023-02-28,Brazil,0,37020531,0,698928,189377950.0,175879810.0,125688357.0,28603.0,
2023-03-01,Brazil,0,37020531,0,698928,,,,30444.0,
2023-03-02,Brazil,0,37020531,0,698928,189385794.0,175886999.0,125703539.0,32285.0,
2023-03-03,Brazil,0,37020531,0,698928,189393744.0,175893558.0,125717753.0,36072.0,28723.0
2023-03-04,Brazil,0,37020531,0,698928,189394362.0,175895897.0,125724399.0,36642.0,9603.0
2023-03-05,Brazil,55522,37076053,348,699276,189394389.0,175895930.0,,35849.0,60.0
2023-03-06,Brazil,0,37076053,0,699276,,,125724399.0,23621.0,
2023-03-07,Brazil,0,37076053,0,699276,189394850.0,175899966.0,125731059.0,11394.0,
2023-03-08,Brazil,0,37076053,0,699276,189395212.0,175904530.0,125736675.0,10742.0,10542.0
2023-03-09,Brazil,0,37076053,0,699276,,,,24940.0,
2023-03-10,Brazil,0,37076053,0,699276,189442944.0,175955265.0,125867331.0,37194.0,
2023-03-11,Brazil,0,37076053,0,699276,189553754.0,176057109.0,126115210.0,101502.0,459762.0
2023-03-12,Brazil,9467,37085520,34,699310,,,,103453.0,
2023-03-13,Brazil,0,37085520,0,699310,189559262.0,176062834.0,126131437.0,104616.0,
2023-03-14,Brazil,0,37085520,0,699310,189603432.0,176110283.0,126219984.0,129421.0,179215.0
2023-03-15,Brazil,0,37085520,0,699310,,,,132599.0,
2023-03-16,Brazil,0,37085520,0,699310,189603842.0,176110664.0,126284769.0,120926.0,
2023-03-17,Brazil,0,37085520,0,699310,,,,113268.0,
2023-03-18,Brazil,0,37085520,0,699310,189628276.0,176144807.0,126348017.0,56286.0,
2023-03-19,Brazil,59994,37145514,324,699634,189628646.0,176145203.0,,54435.0,766.0
2023-03-20,Brazil,0,37145514,0,699634,,,126348017.0,56017.0,
2023-03-21,Brazil,0,37145514,0,699634,189637992.0,176157535.0,126376076.0,33957.0,
2023-03-22,Brazil,0,37145514,0,699634,189643431.0,176164186.0,126388587.0,32730.0,24197.0
2023-03-23,Brazil,0,37145514,0,699634,,,,,
2023-03-24,Brazil,0,37145514,0,699634,,,,,
2023-03-25,Brazil,0,37145514,0,699634,,,,,
2023-03-26,Brazil,59163,37204677,283,699917,,,,,
2023-03-27,Brazil,0,37204677,0,699917,,,,,
2023-03-28,Brazil,0,37204677,0,699917,,,,,
2023-03-29,Brazil,0,37204677,0,699917,,,,,
2023-03-30,Brazil,0,37204677,0,699917,,,,,
2023-03-31,Brazil,0,37204677,0,699917,,,,,
2023-04-01,Brazil,0,37204677,0,699917,,,,,
2023-04-02,Brazil,53986,37258663,322,700239,,,,,
2023-04-03,Brazil,0,37258663,0,700239,,,,,
2023-04-04,Brazil,0,37258663,0,700239,,,,,
2023-04-05,Brazil,0,37258663,0,700239,,,,,
2023-04-06,Brazil,0,37258663,0,700239,,,,,
2023-04-07,Brazil,0,37258663,0,700239,,,,,
2023-04-08,Brazil,0,37258663,0,700239,,,,,
2023-04-09,Brazil,60591,37319254,317,700556,,,,,
2023-04-10,Brazil,0,37319254,0,700556,,,,,
2023-04-11,Brazil,0,37319254,0,700556,,,,,
2023-04-12,Brazil,0,37319254,0,700556,,,,,
2023-04-13,Brazil,0,37319254,0,700556,,,,,
2023-04-14,Brazil,0,37319254,0,700556,,,,,
2023-04-15,Brazil,0,37319254,0,700556,,,,,
2023-04-16,Brazil,38838,37358092,255,700811,,,,,
2023-04-17,Brazil,0,37358092,0,700811,,,,,
2023-04-18,Brazil,0,37358092,0,700811,,,,,
2023-04-19,Brazil,0,37358092,0,700811,,,,,
2023-04-20,Brazil,0,37358092,0,700811,,,,,
2023-04-21,Brazil,0,37358092,0,700811,,,,,
2023-04-22,Brazil,0,37358092,0,700811,,,,,
2023-04-23,Brazil,49140,37407232,404,701215,,,,,
2023-04-24,Brazil,0,37407232,0,701215,,,,,
2023-04-25,Brazil,0,37407232,0,701215,,,,,
2023-04-26,Brazil,0,37407232,0,701215,,,,,
2023-04-27,Brazil,0,37407232,0,701215,,,,,
2023-04-28,Brazil,0,37407232,0,701215,,,,,
2023-04-29,Brazil,0,37407232,0,701215,,,,,
2023-04-30,Brazil,42186,37449418,279,701494,,,,,
2023-05-01,Brazil,0,37449418,0,701494,,,,,
2023-05-02,Brazil,0,37449418,0,701494,,,,,
2023-05-03,Brazil,0,37449418,0,701494,,,,,
2023-05-04,Brazil,0,37449418,0,701494,,,,,
2023-05-05,Brazil,0,37449418,0,701494,,,,,
2023-05-06,Brazil,0,37449418,0,701494,,,,,
2023-05-07,Brazil,38553,37487971,339,701833,,,,,
2023-05-08,Brazil,0,37487971,0,701833,,,,,
2023-05-09,Brazil,0,37487971,0,701833,,,,,
2023-05-10,Brazil,0,37487971,0,701833,,,,,
2023-05-11,Brazil,0,37487971,0,701833,,,,,
2023-05-12,Brazil,0,37487971,0,701833,,,,,
2023-05-13,Brazil,0,37487971,0,701833,,,,,
2023-05-14,Brazil,23950,37511921,283,702116,,,,,
2023-05-15,Brazil,0,37511921,0,702116,,,,,
2023-05-16,Brazil,0,37511921,0,702116,,,,,
2023-05-17,Brazil,0,37511921,0,702116,,,,,
2023-05-18,Brazil,0,37511921,0,702116,,,,,
2023-05-19,Brazil,0,37511921,0,702116,,,,,
2023-05-20,Brazil,0,37511921,0,702116,,,,,
2023-05-21,Brazil,0,37511921,0,702116,,,,,
2023-05-22,Brazil,0,37511921,0,702116,,,,,
2023-05-23,Brazil,0,37511921,0,702116,,,,,
2023-05-24,Brazil,0,37511921,0,702116,,,,,
2023-05-25,Brazil,0,37511921,0,702116,,,,,
2023-05-26,Brazil,0,37511921,0,702116,,,,,
2023-05-27,Brazil,0,37511921,0,702116,,,,,
2023-05-28,Brazil,0,37511921,0,702116,,,,,
2023-05-29,Brazil,0,37511921,0,702116,,,,,
2023-05-30,Brazil,0,37511921,0,702116,,,,,
2023-05-31,Brazil,0,37511921,0,702116,,,,,
2023-06-01,Brazil,0,37511921,0,702116,,,,,
2023-06-02,Brazil,0,37511921,0,702116,,,,,
2023-06-03,Brazil,0,37511921,0,702116,,,,,
2023-06-04,Brazil,0,37511921,0,702116,,,,,
2023-06-05,Brazil,0,37511921,0,702116,,,,,
2023-06-06,Brazil,0,37511921,0,702116,,,,,
2023-06-07,Brazil,0,37511921,0,702116,,,,,
2023-06-08,Brazil,0,37511921,0,702116,,,,,
2023-06-09,Brazil,0,37511921,0,702116,,,,,
2023-06-10,Brazil,0,37511921,0,702116,,,,,
2023-06-11,Brazil,0,37511921,0,702116,,,,,
2023-06-12,Brazil,0,37511921,0,702116,,,,,
2023-06-13,Brazil,0,37511921,0,702116,,,,,
2023-06-14,Brazil,0,37511921,0,702116,,,,,
2023-06-15,Brazil,0,37511921,0,702116,,,,,
2023-06-16,Brazil,0,37511921,0,702116,,,,,
2023-06-17,Brazil,0,37511921,0,702116,,,,,
2023-06-18,Brazil,0,37511921,0,702116,,,,,
2023-06-19,Brazil,0,37511921,0,702116,,,,,
2023-06-20,Brazil,0,37511921,0,702116,,,,,
2023-06-21,Brazil,0,37511921,0,702116,,,,,
2023-06-22,Brazil,0,37511921,0,702116,,,,,
2023-06-23,Brazil,0,37511921,0,702116,,,,,
2023-06-24,Brazil,0,37511921,0,702116,,,,,
2023-06-25,Brazil,0,37511921,0,702116,,,,,
2023-06-26,Brazil,0,37511921,0,702116,,,,,
2023-06-27,Brazil,0,37511921,0,702116,,,,,
2023-06-28,Brazil,0,37511921,0,702116,,,,,
2023-06-29,Brazil,0,37511921,0,702116,,,,,
2023-06-30,Brazil,0,37511921,0,702116,,,,,
2023-07-01,Brazil,0,37511921,0,702116,,,,,
2023-07-02,Brazil,0,37511921,0,702116,,,,,
2023-07-03,Brazil,0,37511921,0,702116,,,,,
2023-07-04,Brazil,0,37511921,0,702116,,,,,
2023-07-05,Brazil,0,37511921,0,702116,,,,,
2023-07-06,Brazil,0,37511921,0,702116,,,,,
2023-07-07,Brazil,0,37511921,0,702116,,,,,
2023-07-08,Brazil,0,37511921,0,702116,,,,,
2023-07-09,Brazil,0,37511921,0,702116,,,,,
2023-07-10,Brazil,0,37511921,0,702116,,,,,
2023-07-11,Brazil,0,37511921,0,702116,,,,,
2023-07-12,Brazil,0,37511921,0,702116,,,,,
2023-07-13,Brazil,0,37511921,0,702116,,,,,
2023-07-14,Brazil,0,37511921,0,702116,,,,,
2023-07-15,Brazil,0,37511921,0,702116,,,,,
2023-07-16,Brazil,0,37511921,0,702116,,,,,
2023-07-17,Brazil,0,37511921,0,702116,,,,,
2023-07-18,Brazil,0,37511921,0,702116,,,,,
2023-07-19,Brazil,0,37511921,0,702116,,,,,
2023-07-20,Brazil,0,37511921,0,702116,,,,,
2023-07-21,Brazil,0,37511921,0,702116,,,,,
2023-07-22,Brazil,0,37511921,0,702116,,,,,
2023-07-23,Brazil,0,37511921,0,702116,,,,,
2023-07-24,Brazil,0,37511921,0,702116,,,,,
2023-07-25,Brazil,0,37511921,0,702116,,,,,
2023-07-26,Brazil,0,37511921,0,702116,,,,,
2023-07-27,Brazil,0,37511921,0,702116,,,,,
2023-07-28,Brazil,0,37511921,0,702116,,,,,
2023-07-29,Brazil,0,37511921,0,702116,,,,,
2023-07-30,Brazil,0,37511921,0,702116,,,,,
2023-07-31,Brazil,0,37511921,0,702116,,,,,
2023-08-01,Brazil,0,37511921,0,702116,,,,,
2023-08-02,Brazil,0,37511921,0,702116,,,,,
2023-08-03,Brazil,0,37511921,0,702116,,,,,
2023-08-04,Brazil,0,37511921,0,702116,,,,,
2023-08-05,Brazil,0,37511921,0,702116,,,,,
2023-08-06,Brazil,0,37511921,0,702116,,,,,
2023-08-07,Brazil,0,37511921,0,702116,,,,,
2023-08-08,Brazil,0,37511921,0,702116,,,,,
2023-08-09,Brazil,0,37511921,0,702116,,,,,
2023-08-10,Brazil,0,37511921,0,702116,,,,,
2023-08-11,Brazil,0,37511921,0,702116,,,,,
2023-08-12,Brazil,0,37511921,0,702116,,,,,
2023-08-13,Brazil,0,37511921,0,702116,,,,,
2023-08-14,Brazil,0,37511921,0,702116,,,,,
2023-08-15,Brazil,0,37511921,0,702116,,,,,
2023-08-16,Brazil,0,37511921,0,702116,,,,,
2023-08-17,Brazil,0,37511921,0,702116,,,,,
2023-08-18,Brazil,0,37511921,0,702116,,,,,
2023-08-19,Brazil,0,37511921,0,702116,,,,,
2023-08-20,Brazil,0,37511921,0,702116,,,,,
2023-08-21,Brazil,0,37511921,0,702116,,,,,
2023-08-22,Brazil,0,37511921,0,702116,,,,,
2023-08-23,Brazil,0,37511921,0,702116,,,,,
2023-08-24,Brazil,0,37511921,0,702116,,,,,
2023-08-25,Brazil,0,37511921,0,702116,,,,,
2023-08-26,Brazil,0,37511921,0,702116,,,,,
2023-08-27,Brazil,0,37511921,0,702116,,,,,
2023-08-28,Brazil,0,37511921,0,702116,,,,,
2023-08-29,Brazil,0,37511921,0,702116,,,,,
2023-08-30,Brazil,0,37511921,0,702116,,,,,
2023-08-31,Brazil,0,37511921,0,702116,,,,,
2023-09-01,Brazil,0,37511921,0,702116,,,,,
2023-09-02,Brazil,0,37511921,0,702116,,,,,
2023-09-03,Brazil,0,37511921,0,702116,,,,,
2023-09-04,Brazil,0,37511921,0,702116,,,,,
2023-09-05,Brazil,0,37511921,0,702116,,,,,
2023-09-06,Brazil,0,37511921,0,702116,,,,,
2023-09-07,Brazil,0,37511921,0,702116,,,,,
2023-09-08,Brazil,0,37511921,0,702116,,,,,
2023-09-09,Brazil,0,37511921,0,702116,,,,,
2023-09-10,Brazil,0,37511921,0,702116,,,,,
2023-09-11,Brazil,0,37511921,0,702116,,,,,
2023-09-12,Brazil,0,37511921,0,702116,,,,,
2023-09-13,Brazil,0,37511921,0,702116,,,,,
2023-09-14,Brazil,0,37511921,0,702116,,,,,
2023-09-15,Brazil,0,37511921,0,702116,,,,,
2023-09-16,Brazil,0,37511921,0,702116,,,,,
2023-09-17,Brazil,0,37511921,0,702116,,,,,
2023-09-18,Brazil,0,37511921,0,702116,,,,,
2023-09-19,Brazil,0,37511921,0,702116,,,,,
2023-09-20,Brazil,0,37511921,0,702116,,,,,
2023-09-21,Brazil,0,37511921,0,702116,,,,,
2023-09-22,Brazil,0,37511921,0,702116,,,,,
2023-09-23,Brazil,0,37511921,0,702116,,,,,
2023-09-24,Brazil,0,37511921,0,702116,,,,,
2023-09-25,Brazil,0,37511921,0,702116,,,,,
2023-09-26,Brazil,0,37511921,0,702116,,,,,
2023-09-27,Brazil,0,37511921,0,702116,,,,,
2023-09-28,Brazil,0,37511921,0,702116,,,,,
2023-09-29,Brazil,0,37511921,0,702116,,,,,
2023-09-30,Brazil,0,37511921,0,702116,,,,,
2023-10-01,Brazil,0,37511921,0,702116,,,,,
2023-10-02,Brazil,0,37511921,0,702116,,,,,
2023-10-03,Brazil,0,37511921,0,702116,,,,,
2023-10-04,Brazil,0,37511921,0,702116,,,,,
2023-10-05,Brazil,0,37511921,0,702116,,,,,
2023-10-06,Brazil,0,37511921,0,702116,,,,,
2023-10-07,Brazil,0,37511921,0,702116,,,,,
2023-10-08,Brazil,0,37511921,0,702116,,,,,
2023-10-09,Brazil,0,37511921,0,702116,,,,,
2023-10-10,Brazil,0,37511921,0,702116,,,,,
2023-10-11,Brazil,0,37511921,0,702116,,,,,
2023-10-12,Brazil,0,37511921,0,702116,,,,,
2023-10-13,Brazil,0,37511921,0,702116,,,,,
2023-10-14,Brazil,0,37511921,0,702116,,,,,
2023-10-15,Brazil,0,37511921,0,702116,,,,,
2023-10-16,Brazil,0,37511921,0,702116,,,,,
2023-10-17,Brazil,0,37511921,0,702116,,,,,
2023-10-18,Brazil,0,37511921,0,702116,,,,,
2023-10-19,Brazil,0,37511921,0,702116,,,,,
2023-10-20,Brazil,0,37511921,0,702116,,,,,
2023-10-21,Brazil,0,37511921,0,702116,,,,,
2023-10-22,Brazil,0,37511921,0,702116,,,,,
2023-10-23,Brazil,0,37511921,0,702116,,,,,
2023-10-24,Brazil,0,37511921,0,702116,,,,,
2023-10-25,Brazil,0,37511921,0,702116,,,,,
2023-10-26,Brazil,0,37511921,0,702116,,,,,
2023-10-27,Brazil,0,37511921,0,702116,,,,,
2023-10-28,Brazil,0,37511921,0,702116,,,,,
2023-10-29,Brazil,0,37511921,0,702116,,,,,
2023-10-30,Brazil,0,37511921,0,702116,,,,,
2023-10-31,Brazil,0,37511921,0,702116,,,,,
2023-11-01,Brazil,0,37511921,0,702116,,,,,
2023-11-02,Brazil,0,37511921,0,702116,,,,,
2023-11-03,Brazil,0,37511921,0,702116,,,,,
2023-11-04,Brazil,0,37511921,0,702116,,,,,
2023-11-05,Brazil,0,37511921,0,702116,,,,,
2023-11-06,Brazil,0,37511921,0,702116,,,,,
2023-11-07,Brazil,0,37511921,0,702116,,,,,
2023-11-08,Brazil,0,37511921,0,702116,,,,,
2023-11-09,Brazil,0,37511921,0,702116,,,,,
2023-11-10,Brazil,0,37511921,0,702116,,,,,
2023-11-11,Brazil,0,37511921,0,702116,,,,,
2023-11-12,Brazil,0,37511921,0,702116,,,,,
2023-11-13,Brazil,0,37511921,0,702116,,,,,
2023-11-14,Brazil,0,37511921,0,702116,,,,,
2023-11-15,Brazil,0,37511921,0,702116,,,,,
2023-11-16,Brazil,0,37511921,0,702116,,,,,
2023-11-17,Brazil,0,37511921,0,702116,,,,,
2023-11-18,Brazil,0,37511921,0,702116,,,,,
2023-11-19,Brazil,0,37511921,0,702116,,,,,
2023-11-20,Brazil,0,37511921,0,702116,,,,,
2023-11-21,Brazil,0,37511921,0,702116,,,,,
2023-11-22,Brazil,0,37511921,0,702116,,,,,
2023-11-23,Brazil,0,37511921,0,702116,,,,,
2023-11-24,Brazil,0,37511921,0,702116,,,,,
2023-11-25,Brazil,0,37511921,0,702116,,,,,
2023-11-26,Brazil,0,37511921,0,702116,,,,,
2023-11-27,Brazil,0,37511921,0,702116,,,,,
2023-11-28,Brazil,0,37511921,0,702116,,,,,
2023-11-29,Brazil,0,37511921,0,702116,,,,,
2023-11-30,Brazil,0,37511921,0,702116,,,,,
2023-12-01,Brazil,0,37511921,0,702116,,,,,
2023-12-02,Brazil,0,37511921,0,702116,,,,,
2023-12-03,Brazil,0,37511921,0,702116,,,,,
2023-12-04,Brazil,0,37511921,0,702116,,,,,
2023-12-05,Brazil,0,37511921,0,702116,,,,,
2023-12-06,Brazil,0,37511921,0,702116,,,,,
2023-12-07,Brazil,0,37511921,0,702116,,,,,
2023-12-08,Brazil,0,37511921,0,702116,,,,,
2023-12-09,Brazil,0,37511921,0,702116,,,,,
2023-12-10,Brazil,0,37511921,0,702116,,,,,
2023-12-11,Brazil,0,37511921,0,702116,,,,,
2023-12-12,Brazil,0,37511921,0,702116,,,,,
2023-12-13,Brazil,0,37511921,0,702116,,,,,
